index_x,Year,State,Employed persons ('000) (D7)_15–19,Employed persons ('000) (D7)_20–24,Employed persons ('000) (D7)_25–29,Employed persons ('000) (D7)_30–34,Employed persons ('000) (D7)_35–39,Employed persons ('000) (D7)_40–44,Employed persons ('000) (D7)_45–49,Employed persons ('000) (D7)_50–54,Employed persons ('000) (D7)_55–59,Employed persons ('000) (D7)_60–64,Labour force ('000) (D7)_15–19,Labour force ('000) (D7)_20–24,Labour force ('000) (D7)_25–29,Labour force ('000) (D7)_30–34,Labour force ('000) (D7)_35–39,Labour force ('000) (D7)_40–44,Labour force ('000) (D7)_45–49,Labour force ('000) (D7)_50–54,Labour force ('000) (D7)_55–59,Labour force ('000) (D7)_60–64,index_y,national_Employed persons ('000) (D7)_15–19,national_Employed persons ('000) (D7)_20–24,national_Employed persons ('000) (D7)_25–29,national_Employed persons ('000) (D7)_30–34,national_Employed persons ('000) (D7)_35–39,national_Employed persons ('000) (D7)_40–44,national_Employed persons ('000) (D7)_45–49,national_Employed persons ('000) (D7)_50–54,national_Employed persons ('000) (D7)_55–59,national_Employed persons ('000) (D7)_60–64,national_Labour force ('000) (D7)_15–19,national_Labour force ('000) (D7)_20–24,national_Labour force ('000) (D7)_25–29,national_Labour force ('000) (D7)_30–34,national_Labour force ('000) (D7)_35–39,national_Labour force ('000) (D7)_40–44,national_Labour force ('000) (D7)_45–49,national_Labour force ('000) (D7)_50–54,national_Labour force ('000) (D7)_55–59,national_Labour force ('000) (D7)_60–64,Female_Unemployment Rate (%) (D6),Male_Unemployment Rate (%) (D6),national_Female_Unemployment Rate (%) (D6),national_Male_Unemployment Rate (%) (D6),index_x_,Employed persons ('000) (D3)_Certificate,Employed persons ('000) (D3)_Degree,Employed persons ('000) (D3)_Diploma,Employed persons ('000) (D3)_No certificate,Employed persons ('000) (D3)_Not applicable,Employed persons ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,Employed persons ('000) (D3)_Religious certificate,Employed persons ('000) (D3)_SPM or equivalent,Employed persons ('000) (D3)_STPM or equivalent,Employed persons ('000) (D3)_UPSR/UPSRA or equivalent,Labour Force ('000) (D3)_Certificate,Labour Force ('000) (D3)_Degree,Labour Force ('000) (D3)_Diploma,Labour Force ('000) (D3)_No certificate,Labour Force ('000) (D3)_Not applicable,Labour Force ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,Labour Force ('000) (D3)_Religious certificate,Labour Force ('000) (D3)_SPM or equivalent,Labour Force ('000) (D3)_STPM or equivalent,Labour Force ('000) (D3)_UPSR/UPSRA or equivalent,index_y_,national_Employed persons ('000) (D3)_Certificate,national_Employed persons ('000) (D3)_Degree,national_Employed persons ('000) (D3)_Diploma,national_Employed persons ('000) (D3)_No certificate,national_Employed persons ('000) (D3)_Not applicable,national_Employed persons ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,national_Employed persons ('000) (D3)_Religious certificate,national_Employed persons ('000) (D3)_SPM or equivalent,national_Employed persons ('000) (D3)_STPM or equivalent,national_Employed persons ('000) (D3)_UPSR/UPSRA or equivalent,national_Labour Force ('000) (D3)_Certificate,national_Labour Force ('000) (D3)_Degree,national_Labour Force ('000) (D3)_Diploma,national_Labour Force ('000) (D3)_No certificate,national_Labour Force ('000) (D3)_Not applicable,national_Labour Force ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,national_Labour Force ('000) (D3)_Religious certificate,national_Labour Force ('000) (D3)_SPM or equivalent,national_Labour Force ('000) (D3)_STPM or equivalent,national_Labour Force ('000) (D3)_UPSR/UPSRA or equivalent,Price type (D2),National GDP (RM Million) (D2),national_gdp_growth (%) (D2),national_lf ('000) (D1),national_lf_employed ('000) (D1),national_lf_unemployed ('000) (D1),national_lf_outside ('000) (D1),national_p_rate (%) (D1),national_ep_ratio (%) (D1),national_u_rate (%) (D1),national_CPI (D4),national_Inflation Rate (%) (D4),national_IPI (D5),national_Industrial Production Rate (%) (D5)
541,2017,Pulau Pinang,15.1,107.5,146.5,136.2,110.9,92.8,79.5,65.0,47.6,22.7,17.7,114.0,150.2,137.5,111.8,93.8,80.3,65.5,47.6,22.7,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,2.1,2.0,3.5,3.3,541.0,21,127.9,90.7,27,7.2,117,0,319.6,22.5,91,22.4,131.4,92.7,27.5,7.3,119.4,-,325.5,23.2,91.7,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
542,2017,Sabah,118.1,318.2,358.8,276.9,213.9,168.2,135.1,108.4,68.6,30.1,139.7,364.7,381.3,284.8,216.9,170.6,136.5,109.9,69.2,30.2,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,5.7,5.6,3.5,3.3,542.0,19.7,117.8,94.1,263.6,166.8,233,0,478.5,62.7,360.2,22.4,125.6,105.5,274,175.2,244.5,-,516.5,68.1,372.2,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
543,2017,Sarawak,46.8,174.3,212.1,172.8,147.8,132.8,126.3,108.9,83.1,48.6,52.7,194.0,219.6,174.9,149.1,133.9,126.8,109.2,83.3,49.1,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,3.2,2.9,3.5,3.3,543.0,20.5,104.2,75.3,64.2,49.3,229.8,0,442.7,48.1,219.4,22.4,107.7,81.7,64.5,49.5,233.3,-,459.3,51.5,222.7,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
544,2017,Selangor,58.8,328.5,664.0,670.6,491.1,394.4,306.2,233.3,147.7,64.8,67.7,359.8,686.0,681.5,498.2,399.6,315.2,235.8,148.8,64.8,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,3.0,2.7,3.5,3.3,544.0,79.4,695.6,441.4,68.3,34.1,359,0,"1,345.90",64.9,270.7,81.9,712.6,455.7,70.7,35.5,367.6,-,"1,389.40",67.8,276.3,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
545,2017,Terengganu,14.4,64.6,81.8,62.9,49.4,43.8,42.9,38.6,27.6,12.2,17.3,73.5,85.8,65.3,50.4,44.2,43.3,39.0,27.9,12.3,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,4.5,4.5,3.5,3.3,545.0,23.8,51.9,43.8,29.8,11.3,48.5,0,192.2,15.5,21.5,24.7,55.1,46.6,30.1,11.3,50.2,-,202.3,15.8,22.6,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
546,2017,W.P. Kuala Lumpur,10.1,78.1,150.0,159.4,130.6,97.8,88.3,73.0,42.6,14.5,13.6,85.9,156.4,162.4,133.0,98.8,90.3,73.5,42.8,14.6,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,3.5,2.9,3.5,3.3,546.0,13.7,183,117.8,19.5,5.3,98.9,0,337.5,17.8,50.9,14.1,187.7,121.7,19.8,5.6,101.8,-,350.7,17.8,52.2,535.0,351.6,"1,874.40","1,394.60",704.7,379.1,"1,959.60",0,"5,708.70",419.7,"1,684.40",370.6,"1,941.10","1,465.50",721.2,390.1,"2,010.40",-,"5,925.00",437.4,"1,719.00",Current Prices,1372309.0,9.811250398096183,14980.1,14476.8,503.3,7065.0,68.0,65.7,3.4,119.5,3.732638888888886,,
547,2017,W.P. Labuan,0.1,2.0,3.9,12.3,8.2,4.1,2.8,2.6,2.0,0.1,1.6,6.3,7.0,8.4,5.6,4.1,3.5,2.9,1.8,0.7,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2017,W.P. Putrajaya,0.1,2.0,3.9,12.3,8.2,4.1,2.8,2.6,2.0,0.1,0.2,2.2,4.1,12.3,8.2,4.1,2.8,2.6,2.0,0.1,535,441.4,1912.3,2639.2,2367.7,1863.5,1566.8,1363.9,1152.6,788.3,381.1,521.4,2116.2,2745.3,2410.7,1887.0,1581.8,1382.2,1161.0,792.2,382.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2018,Johor,50.9,219.5,281.8,260.3,223.8,190.2,170.2,142.6,102.9,51.2,59.6,238.8,291.2,266.0,226.6,192.3,171.5,143.9,103.7,51.5,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,3.3,2.8,3.6,3.1,549.0,46.1,172.1,163.4,55,19.6,233.7,-,744.3,44.4,214.6,47.9,179.2,168,56.2,20,238.1,-,770.8,46,219,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
550,2018,Kedah,29.9,129.9,150.7,123.7,108.6,99.3,92.4,83.0,59.7,32.1,36.3,143.6,155.0,124.9,109.0,99.8,92.6,83.4,59.7,32.4,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,3.1,2.8,3.6,3.1,550.0,26.6,99.5,78.6,34.9,15.7,129.7,-,401.2,29.5,93.5,28.1,102.9,81.7,35.9,15.7,132.6,-,414.6,30.6,94.6,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
551,2018,Kelantan,21.4,105.6,119.2,88.9,77.5,69.3,67.9,61.6,48.1,23.9,26.6,119.7,125.6,90.2,77.9,69.8,68.0,61.8,48.4,23.9,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,5.3,3.2,3.6,3.1,551.0,19.2,74.5,61.4,30.7,28.5,87,-,298.6,37.8,45.6,20.5,79.4,65.4,31,29,89.5,-,310.6,39.6,47,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
553,2018,Melaka,13.8,62.9,78.8,64.2,49.8,39.7,37.8,35.8,23.0,11.0,14.3,65.3,79.7,64.3,49.9,39.8,38.0,35.9,23.1,11.0,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,1.6,0.7,3.6,3.1,553.0,21.9,57.2,52.1,7.3,3.3,56.3,-,173.9,11,33.7,22,58.3,52.6,7.3,3.3,56.7,-,175.7,11.3,33.8,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
554,2018,Negeri Sembilan,19.6,65.8,88.9,75.5,58.1,50.3,45.5,40.8,29.9,14.4,22.5,72.1,91.7,76.7,58.8,50.4,45.7,41.2,30.0,14.4,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,3.5,2.6,3.6,3.1,554.0,14,61.2,56.1,18.5,4.8,55.6,-,211.5,12.2,54.7,15.6,63.2,58.5,19.3,4.9,57.1,-,217.5,12.3,55.2,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
555,2018,Pahang,22.3,102.2,124.1,114.4,93.6,70.9,62.3,57.2,43.8,25.9,25.6,111.1,127.9,115.7,94.3,71.1,62.5,57.3,44.0,26.0,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,3.3,2.2,3.6,3.1,555.0,20.8,67.8,59.5,30.7,13.3,95.9,-,314.6,20.3,93.7,21.3,70.2,62.3,31,13.4,98.4,-,323.4,20.7,94.9,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
556,2018,Perak,32.3,145.1,186.7,147.1,114.8,106.6,102.0,94.9,68.2,37.2,38.3,161.0,194.6,149.5,115.5,107.5,102.3,95.4,68.5,37.2,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,4.2,2.7,3.6,3.1,556.0,30.1,97.8,89.3,49.2,8.5,158.7,-,459.2,29.9,112,31,104.2,93.7,49.5,8.5,161.1,-,475.4,32.6,113.9,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
557,2018,Perlis,2.9,15.4,17.7,14.8,11.9,9.5,10.4,9.9,7.3,4.2,3.6,17.0,18.5,15.3,12.0,9.5,10.4,9.9,7.3,4.2,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,4.7,2.6,3.6,3.1,557.0,3.8,11.5,8.8,2.9,1.5,14.9,-,47.4,4.5,8.7,4,12.4,9.4,2.9,1.5,15.2,-,48.7,4.5,9,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
558,2018,Pulau Pinang,17.9,106.0,147.3,136.2,111.4,92.3,83.6,69.7,46.4,20.1,20.3,113.5,150.5,138.4,112.9,92.8,84.6,69.8,46.5,20.1,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,1.9,2.4,3.6,3.1,558.0,18.3,134.3,94.4,22.3,13,105.7,-,340.5,25.6,76.7,18.8,137.9,97,22.6,13,107.8,-,348.8,26,77.6,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
559,2018,Sabah,117.0,321.2,367.2,282.7,224.1,167.7,134.5,107.2,70.9,32.9,143.8,367.0,389.2,291.4,227.9,170.1,135.8,108.2,71.3,33.2,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,6.7,5.3,3.6,3.1,559.0,20.2,118.6,89.2,236.2,196.3,220.2,-,520.5,66.6,357.5,22.8,125.9,102,243.4,209.4,230.5,-,559.3,71.7,372.4,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
560,2018,Sarawak,46.1,182.8,220.0,174.2,149.8,134.9,125.5,111.5,80.9,48.7,53.9,201.2,228.9,177.2,151.2,136.5,126.2,111.6,81.2,48.8,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,3.5,3.0,3.6,3.1,560.0,25.2,112.3,80.7,61.6,50.3,183.9,-,466.5,45.7,248.2,27,117.2,85.9,61.8,50.9,187.6,-,486.9,47.5,251.8,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
561,2018,Selangor,53.1,344.8,638.0,685.6,523.2,396.5,330.6,248.2,163.9,62.8,63.2,380.5,660.4,697.3,528.8,402.1,333.6,252.1,165.1,63.2,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,2.9,2.7,3.6,3.1,561.0,96.4,652,430.4,66.8,25.1,349,-,"1,455.20",60.9,310.8,99.8,677.9,440.9,67.8,26,357.9,-,"1,496.60",62.8,316.4,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
562,2018,Terengganu,14.8,61.8,84.5,66.8,52.3,45.1,43.3,38.6,27.8,12.8,17.6,72.0,89.9,68.3,53.2,45.8,43.6,39.1,28.0,12.8,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,4.9,4.7,3.6,3.1,562.0,24.1,54.6,47.3,24.1,13.5,42.8,-,197.6,15.8,28,25.8,58.4,51.6,24.2,13.6,45.1,-,206.5,16.3,28.8,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
563,2018,W.P. Kuala Lumpur,11.5,70.3,142.1,149.2,133.0,101.5,86.9,71.4,44.6,13.9,13.7,76.4,146.6,152.1,134.6,102.6,87.8,71.7,44.9,14.2,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,2.5,2.3,3.6,3.1,563.0,12.2,194.3,149.1,12.5,5,76.6,-,311,17.7,45.9,12.6,198.8,151.8,12.5,5.4,79,-,320,18.2,46.5,552.0,381.9,"1,924.00","1,474.60",653.8,399.6,"1,816.50",-,"5,971.90",425.6,"1,727.90",400.6,"2,002.80","1,535.50",666.5,415.8,"1,863.40",-,"6,185.80",444.3,"1,765.60",Current Prices,1447760.0,5.498105747320747,15280.3,14776.0,504.3,7094.4,68.3,66.0,3.3,120.68333333333334,0.990237099023713,,
564,2018,W.P. Labuan,0.2,1.8,3.4,10.5,10.3,4.0,2.8,2.5,1.9,0.9,1.6,6.4,7.2,8.2,6.6,4.5,4.0,3.0,2.3,0.8,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2018,W.P. Putrajaya,0.2,1.8,3.4,10.5,10.3,4.0,2.8,2.5,1.9,0.9,0.3,2.1,3.4,10.5,10.3,4.1,2.8,2.5,1.9,0.9,552,454.7,1940.5,2657.0,2401.5,1948.6,1582.3,1399.5,1177.6,821.6,392.7,541.3,2147.6,2760.3,2446.1,1969.5,1598.8,1409.3,1186.7,826.1,394.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2019,Johor,52.9,234.0,283.6,269.7,246.5,193.7,174.0,144.5,103.3,53.8,61.3,252.6,292.9,274.9,249.1,195.6,175.3,145.8,104.1,54.1,569,528.4,1986.4,2674.1,2434.1,2034.3,1605.7,1403.7,1192.2,828.1,386.4,615.1,2195.5,2780.1,2478.8,2054.1,1622.0,1413.8,1201.5,832.2,388.6,2.5,2.9,3.4,3.2,566.0,44,167.8,164,47.2,24.5,221.9,-,816.1,43.2,227.5,45.7,174.3,169.4,47.9,25,226.6,-,840.8,44.4,231.6,569.0,370.8,"2,033.50","1,520.20",579.9,439.1,"1,805.80",-,"6,195.10",455.5,"1,673.60",386.7,"2,106.90","1,590.20",595.4,451.4,"1,853.40",-,"6,413.20",474.7,"1,709.60",Current Prices,1512738.0,4.488174835608105,15581.6,15073.4,508.2,7103.5,68.7,66.4,3.3,121.4833333333333,0.6628918657643712,,
567,2019,Kedah,32.4,135.5,154.8,131.5,111.0,100.2,90.5,80.1,58.6,29.1,38.3,148.4,159.3,132.6,111.4,100.7,90.6,80.5,58.7,29.4,569,528.4,1986.4,2674.1,2434.1,2034.3,1605.7,1403.7,1192.2,828.1,386.4,615.1,2195.5,2780.1,2478.8,2054.1,1622.0,1413.8,1201.5,832.2,388.6,2.8,2.7,3.4,3.2,567.0,24.6,94.6,83.8,23.5,15.4,132.7,-,429.8,28.2,91.1,25.9,98.9,87.5,23.8,15.7,134.9,-,441.3,29.2,92.7,569.0,370.8,"2,033.50","1,520.20",579.9,439.1,"1,805.80",-,"6,195.10",455.5,"1,673.60",386.7,"2,106.90","1,590.20",595.4,451.4,"1,853.40",-,"6,413.20",474.7,"1,709.60",Current Prices,1512738.0,4.488174835608105,15581.6,15073.4,508.2,7103.5,68.7,66.4,3.3,121.4833333333333,0.6628918657643712,,
568,2019,Kelantan,22.7,106.1,128.1,91.4,80.6,65.1,62.6,60.4,46.4,19.0,27.3,119.9,134.9,92.6,81.1,65.7,62.7,60.6,46.7,19.0,569,528.4,1986.4,2674.1,2434.1,2034.3,1605.7,1403.7,1192.2,828.1,386.4,615.1,2195.5,2780.1,2478.8,2054.1,1622.0,1413.8,1201.5,832.2,388.6,5.2,3.2,3.4,3.2,568.0,18.2,81.4,60.2,26.9,26,83.6,-,312.8,32.9,40.3,19.4,87.8,64.7,27.8,26.2,84.9,-,324.7,34.7,40.5,569.0,370.8,"2,033.50","1,520.20",579.9,439.1,"1,805.80",-,"6,195.10",455.5,"1,673.60",386.7,"2,106.90","1,590.20",595.4,451.4,"1,853.40",-,"6,413.20",474.7,"1,709.60",Current Prices,1512738.0,4.488174835608105,15581.6,15073.4,508.2,7103.5,68.7,66.4,3.3,121.4833333333333,0.6628918657643712,,
570,2019,Melaka,12.8,59.1,83.0,66.7,52.7,41.8,38.6,36.3,25.9,11.3,13.5,61.5,83.8,67.0,52.9,41.8,38.8,36.3,25.9,11.3,569,528.4,1986.4,2674.1,2434.1,2034.3,1605.7,1403.7,1192.2,828.1,386.4,615.1,2195.5,2780.1,2478.8,2054.1,1622.0,1413.8,1201.5,832.2,388.6,1.6,0.7,3.4,3.2,570.0,18.7,60.8,59.2,10.2,2.8,50.6,-,185.1,11,29.9,18.8,61.8,60.3,10.2,2.8,50.9,-,186.6,11.1,30.3,569.0,370.8,"2,033.50","1,520.20",579.9,439.1,"1,805.80",-,"6,195.10",455.5,"1,673.60",386.7,"2,106.90","1,590.20",595.4,451.4,"1,853.40",-,"6,413.20",474.7,"1,709.60",Current Prices,1512738.0,4.488174835608105,15581.6,15073.4,508.2,7103.5,68.7,66.4,3.3,121.4833333333333,0.6628918657643712,,
