Year,Highest certificate obtained,State,Labour Force ('000),Employed persons ('000)
2017,Total,Malaysia,"14,980.10","14,476.80"
2017,UPSR/UPSRA or equivalent,Malaysia,"1,719.00","1,684.40"
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"2,010.40","1,959.60"
2017,SPM or equivalent,Malaysia,"5,925.00","5,708.70"
2017,STPM or equivalent,Malaysia,437.4,419.7
2017,Certificate,Malaysia,370.6,351.6
2017,Diploma,Malaysia,"1,465.50","1,394.60"
2017,Degree,Malaysia,"1,941.10","1,874.40"
2017,Religious certificate,Malaysia,-,
2017,No certificate,Malaysia,721.2,704.7
2017,Not applicable,Malaysia,390.1,379.1
2017,Total,Johor,"1,673.80","1,616.70"
2017,UPSR/UPSRA or equivalent,Johor,225.5,221.7
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,239.5,234
2017,SPM or equivalent,Johor,751.2,721.6
2017,STPM or equivalent,Johor,44.1,43
2017,Certificate,Johor,45.6,43.1
2017,Diploma,Johor,153.1,144.6
2017,Degree,Johor,155,150
2017,Religious certificate,Johor,-,
2017,No certificate,Johor,43.5,42.6
2017,Not applicable,Johor,16.4,16.2
2017,Total,Kedah,932.7,906.3
2017,UPSR/UPSRA or equivalent,Kedah,95.6,94.4
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,147.1,144.6
2017,SPM or equivalent,Kedah,416.3,402.5
2017,STPM or equivalent,Kedah,34.3,33.4
2017,Certificate,Kedah,29.7,28
2017,Diploma,Kedah,73.1,69.7
2017,Degree,Kedah,81.7,78.7
2017,Religious certificate,Kedah,-,
2017,No certificate,Kedah,40.5,40.5
2017,Not applicable,Kedah,14.5,14.5
2017,Total,Kelantan,701,676
2017,UPSR/UPSRA or equivalent,Kelantan,57.8,57
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,90.2,88.1
2017,SPM or equivalent,Kelantan,307.2,297.6
2017,STPM or equivalent,Kelantan,39.6,38.4
2017,Certificate,Kelantan,21.8,19.6
2017,Diploma,Kelantan,56.4,52.5
2017,Degree,Kelantan,68.6,63.3
2017,Religious certificate,Kelantan,-,
2017,No certificate,Kelantan,30.2,30.2
2017,Not applicable,Kelantan,29.3,29.3
2017,Total,Melaka,410.3,406.2
2017,UPSR/UPSRA or equivalent,Melaka,33.7,33.5
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,53.2,52.7
2017,SPM or equivalent,Melaka,174.9,173.4
2017,STPM or equivalent,Melaka,10.5,10.5
2017,Certificate,Melaka,19,18.9
2017,Diploma,Melaka,52.4,51.8
2017,Degree,Melaka,54,53
2017,Religious certificate,Melaka,-,
2017,No certificate,Melaka,8.4,8.4
2017,Not applicable,Melaka,4.1,4
2017,Total,Negeri Sembilan,491.2,477.3
2017,UPSR/UPSRA or equivalent,Negeri Sembilan,45.1,44.4
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,69,67.4
2017,SPM or equivalent,Negeri Sembilan,206.3,200.3
2017,STPM or equivalent,Negeri Sembilan,11.4,11
2017,Certificate,Negeri Sembilan,14.3,13.9
2017,Diploma,Negeri Sembilan,55.3,53
2017,Degree,Negeri Sembilan,62.6,60.5
2017,Religious certificate,Negeri Sembilan,-,
2017,No certificate,Negeri Sembilan,24,23.7
2017,Not applicable,Negeri Sembilan,3.2,3.2
2017,Total,Pahang,710.9,690.2
2017,UPSR/UPSRA or equivalent,Pahang,86.6,85.4
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,100.6,98.2
2017,SPM or equivalent,Pahang,312.2,303.4
2017,STPM or equivalent,Pahang,19.8,19.2
2017,Certificate,Pahang,18.8,17.5
2017,Diploma,Pahang,58.8,55.3
2017,Degree,Pahang,64.4,61.5
2017,Religious certificate,Pahang,-,
2017,No certificate,Pahang,35,34.9
2017,Not applicable,Pahang,14.7,14.7
2017,Total,Pulau Pinang,841.1,823.8
2017,UPSR/UPSRA or equivalent,Pulau Pinang,91.7,91
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,119.4,117
2017,SPM or equivalent,Pulau Pinang,325.5,319.6
2017,STPM or equivalent,Pulau Pinang,23.2,22.5
2017,Certificate,Pulau Pinang,22.4,21
2017,Diploma,Pulau Pinang,92.7,90.7
2017,Degree,Pulau Pinang,131.4,127.9
2017,Religious certificate,Pulau Pinang,-,
2017,No certificate,Pulau Pinang,27.5,27
2017,Not applicable,Pulau Pinang,7.3,7.2
2017,Total,Perak,"1,052.40","1,013.30"
2017,UPSR/UPSRA or equivalent,Perak,125.6,123.5
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,172.1,167.3
2017,SPM or equivalent,Perak,439.7,423.3
2017,STPM or equivalent,Perak,25.2,24.4
2017,Certificate,Perak,26.7,26
2017,Diploma,Perak,88.8,82.2
2017,Degree,Perak,104.8,98.1
2017,Religious certificate,Perak,-,
2017,No certificate,Perak,48.7,47.9
2017,Not applicable,Perak,20.8,20.8
2017,Total,Perlis,101.9,98.4
2017,UPSR/UPSRA or equivalent,Perlis,6.7,6.6
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,14.3,14
2017,SPM or equivalent,Perlis,44.8,43.5
2017,STPM or equivalent,Perlis,4.9,4.8
2017,Certificate,Perlis,4,3.7
2017,Diploma,Perlis,9.2,8.5
2017,Degree,Perlis,13.9,13.2
2017,Religious certificate,Perlis,-,
2017,No certificate,Perlis,2.7,2.7
2017,Not applicable,Perlis,1.5,1.4
2017,Total,Selangor,"3,457.50","3,359.40"
2017,UPSR/UPSRA or equivalent,Selangor,276.3,270.7
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,367.6,359
2017,SPM or equivalent,Selangor,"1,389.40","1,345.90"
2017,STPM or equivalent,Selangor,67.8,64.9
2017,Certificate,Selangor,81.9,79.4
2017,Diploma,Selangor,455.7,441.4
2017,Degree,Selangor,712.6,695.6
2017,Religious certificate,Selangor,-,
2017,No certificate,Selangor,70.7,68.3
2017,Not applicable,Selangor,35.5,34.1
2017,Total,Terengganu,458.8,438.3
2017,UPSR/UPSRA or equivalent,Terengganu,22.6,21.5
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,50.2,48.5
2017,SPM or equivalent,Terengganu,202.3,192.2
2017,STPM or equivalent,Terengganu,15.8,15.5
2017,Certificate,Terengganu,24.7,23.8
2017,Diploma,Terengganu,46.6,43.8
2017,Degree,Terengganu,55.1,51.9
2017,Religious certificate,Terengganu,-,
2017,No certificate,Terengganu,30.1,29.8
2017,Not applicable,Terengganu,11.3,11.3
2017,Total,Sabah,"1,903.80","1,796.30"
2017,UPSR/UPSRA or equivalent,Sabah,372.2,360.2
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,244.5,233
2017,SPM or equivalent,Sabah,516.5,478.5
2017,STPM or equivalent,Sabah,68.1,62.7
2017,Certificate,Sabah,22.4,19.7
2017,Diploma,Sabah,105.5,94.1
2017,Degree,Sabah,125.6,117.8
2017,Religious certificate,Sabah,-,
2017,No certificate,Sabah,274,263.6
2017,Not applicable,Sabah,175.2,166.8
2017,Total,Sarawak,"1,292.60","1,253.70"
2017,UPSR/UPSRA or equivalent,Sarawak,222.7,219.4
2017,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,233.3,229.8
2017,SPM or equivalent,Sarawak,459.3,442.7
2017,STPM or equivalent,Sarawak,51.5,48.1
2017,Certificate,Sarawak,22.4,20.5
2017,Diploma,Sarawak,81.7,75.3
2017,Degree,Sarawak,107.7,104.2
2017,Religious certificate,Sarawak,-,
2017,No certificate,Sarawak,64.5,64.2
2017,Not applicable,Sarawak,49.5,49.3
2017,Total,W.P. Kuala Lumpur,871.4,844.3
2017,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,52.2,50.9
2017,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Kuala Lumpur,101.8,98.9
2017,SPM or equivalent,W.P. Kuala Lumpur,350.7,337.5
2017,STPM or equivalent,W.P. Kuala Lumpur,17.8,17.8
2017,Certificate,W.P. Kuala Lumpur,14.1,13.7
2017,Diploma,W.P. Kuala Lumpur,121.7,117.8
2017,Degree,W.P. Kuala Lumpur,187.7,183
2017,Religious certificate,W.P. Kuala Lumpur,-,
2017,No certificate,W.P. Kuala Lumpur,19.8,19.5
2017,Not applicable,W.P. Kuala Lumpur,5.6,5.3
2017,Total,W.P. Labuan,42,38.5
2017,UPSR/UPSRA or equivalent,W.P. Labuan,3.8,3.5
2017,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Labuan,6.7,6.1
2017,SPM or equivalent,W.P. Labuan,17.7,15.9
2017,STPM or equivalent,W.P. Labuan,1.7,1.5
2017,Certificate,W.P. Labuan,1.4,1.3
2017,Diploma,W.P. Labuan,4.5,4.1
2017,Degree,W.P. Labuan,3.7,3.5
2017,Religious certificate,W.P. Labuan,-,
2017,No certificate,W.P. Labuan,1.4,1.3
2017,Not applicable,W.P. Labuan,1.3,1.2
2017,Total,W.P. Putrajaya,38.6,38
2017,UPSR/UPSRA or equivalent,W.P. Putrajaya,0.9,0.9
2017,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Putrajaya,1,1
2017,SPM or equivalent,W.P. Putrajaya,11.1,10.8
2017,STPM or equivalent,W.P. Putrajaya,1.7,1.7
2017,Certificate,W.P. Putrajaya,1.4,1.4
2017,Diploma,W.P. Putrajaya,10,9.9
2017,Degree,W.P. Putrajaya,12.4,12.2
2017,Religious certificate,W.P. Putrajaya,,
2017,No certificate,W.P. Putrajaya,0,0
2017,Not applicable,W.P. Putrajaya,               -, -
2018,Total,Malaysia,"15,280.30","14,776.00"
2018,UPSR/UPSRA or equivalent,Malaysia,"1,765.60","1,727.90"
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"1,863.40","1,816.50"
2018,SPM or equivalent,Malaysia,"6,185.80","5,971.90"
2018,STPM or equivalent,Malaysia,444.3,425.6
2018,Certificate,Malaysia,400.6,381.9
2018,Diploma,Malaysia,"1,535.50","1,474.60"
2018,Degree,Malaysia,"2,002.80","1,924.00"
2018,Religious certificate,Malaysia,-,-
2018,No certificate,Malaysia,666.5,653.8
2018,Not applicable,Malaysia,415.8,399.6
2018,Total,Johor,"1,745.10","1,693.30"
2018,UPSR/UPSRA or equivalent,Johor,219,214.6
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,238.1,233.7
2018,SPM or equivalent,Johor,770.8,744.3
2018,STPM or equivalent,Johor,46,44.4
2018,Certificate,Johor,47.9,46.1
2018,Diploma,Johor,168,163.4
2018,Degree,Johor,179.2,172.1
2018,Religious certificate,Johor,-,-
2018,No certificate,Johor,56.2,55
2018,Not applicable,Johor,20,19.6
2018,Total,Kedah,936.7,909.2
2018,UPSR/UPSRA or equivalent,Kedah,94.6,93.5
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,132.6,129.7
2018,SPM or equivalent,Kedah,414.6,401.2
2018,STPM or equivalent,Kedah,30.6,29.5
2018,Certificate,Kedah,28.1,26.6
2018,Diploma,Kedah,81.7,78.6
2018,Degree,Kedah,102.9,99.5
2018,Religious certificate,Kedah,-,-
2018,No certificate,Kedah,35.9,34.9
2018,Not applicable,Kedah,15.7,15.7
2018,Total,Kelantan,712,683.3
2018,UPSR/UPSRA or equivalent,Kelantan,47,45.6
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,89.5,87
2018,SPM or equivalent,Kelantan,310.6,298.6
2018,STPM or equivalent,Kelantan,39.6,37.8
2018,Certificate,Kelantan,20.5,19.2
2018,Diploma,Kelantan,65.4,61.4
2018,Degree,Kelantan,79.4,74.5
2018,Religious certificate,Kelantan,-,-
2018,No certificate,Kelantan,31,30.7
2018,Not applicable,Kelantan,29,28.5
2018,Total,Melaka,421.2,416.7
2018,UPSR/UPSRA or equivalent,Melaka,33.8,33.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,56.7,56.3
2018,SPM or equivalent,Melaka,175.7,173.9
2018,STPM or equivalent,Melaka,11.3,11
2018,Certificate,Melaka,22,21.9
2018,Diploma,Melaka,52.6,52.1
2018,Degree,Melaka,58.3,57.2
2018,Religious certificate,Melaka,-,-
2018,No certificate,Melaka,7.3,7.3
2018,Not applicable,Melaka,3.3,3.3
2018,Total,Negeri Sembilan,503.6,488.6
2018,UPSR/UPSRA or equivalent,Negeri Sembilan,55.2,54.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,57.1,55.6
2018,SPM or equivalent,Negeri Sembilan,217.5,211.5
2018,STPM or equivalent,Negeri Sembilan,12.3,12.2
2018,Certificate,Negeri Sembilan,15.6,14
2018,Diploma,Negeri Sembilan,58.5,56.1
2018,Degree,Negeri Sembilan,63.2,61.2
2018,Religious certificate,Negeri Sembilan,-,-
2018,No certificate,Negeri Sembilan,19.3,18.5
2018,Not applicable,Negeri Sembilan,4.9,4.8
2018,Total,Pahang,735.6,716.6
2018,UPSR/UPSRA or equivalent,Pahang,94.9,93.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,98.4,95.9
2018,SPM or equivalent,Pahang,323.4,314.6
2018,STPM or equivalent,Pahang,20.7,20.3
2018,Certificate,Pahang,21.3,20.8
2018,Diploma,Pahang,62.3,59.5
2018,Degree,Pahang,70.2,67.8
2018,Religious certificate,Pahang,-,-
2018,No certificate,Pahang,31,30.7
2018,Not applicable,Pahang,13.4,13.3
2018,Total,Pulau Pinang,849.4,830.8
2018,UPSR/UPSRA or equivalent,Pulau Pinang,77.6,76.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,107.8,105.7
2018,SPM or equivalent,Pulau Pinang,348.8,340.5
2018,STPM or equivalent,Pulau Pinang,26,25.6
2018,Certificate,Pulau Pinang,18.8,18.3
2018,Diploma,Pulau Pinang,97,94.4
2018,Degree,Pulau Pinang,137.9,134.3
2018,Religious certificate,Pulau Pinang,-,-
2018,No certificate,Pulau Pinang,22.6,22.3
2018,Not applicable,Pulau Pinang,13,13
2018,Total,Perak,"1,069.70","1,034.80"
2018,UPSR/UPSRA or equivalent,Perak,113.9,112
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,161.1,158.7
2018,SPM or equivalent,Perak,475.4,459.2
2018,STPM or equivalent,Perak,32.6,29.9
2018,Certificate,Perak,31,30.1
2018,Diploma,Perak,93.7,89.3
2018,Degree,Perak,104.2,97.8
2018,Religious certificate,Perak,-,-
2018,No certificate,Perak,49.5,49.2
2018,Not applicable,Perak,8.5,8.5
2018,Total,Perlis,107.6,104
2018,UPSR/UPSRA or equivalent,Perlis,9,8.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,15.2,14.9
2018,SPM or equivalent,Perlis,48.7,47.4
2018,STPM or equivalent,Perlis,4.5,4.5
2018,Certificate,Perlis,4,3.8
2018,Diploma,Perlis,9.4,8.8
2018,Degree,Perlis,12.4,11.5
2018,Religious certificate,Perlis,-,-
2018,No certificate,Perlis,2.9,2.9
2018,Not applicable,Perlis,1.5,1.5
2018,Total,Selangor,"3,546.30","3,446.70"
2018,UPSR/UPSRA or equivalent,Selangor,316.4,310.8
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,357.9,349
2018,SPM or equivalent,Selangor,"1,496.60","1,455.20"
2018,STPM or equivalent,Selangor,62.8,60.9
2018,Certificate,Selangor,99.8,96.4
2018,Diploma,Selangor,440.9,430.4
2018,Degree,Selangor,677.9,652
2018,Religious certificate,Selangor,-,-
2018,No certificate,Selangor,67.8,66.8
2018,Not applicable,Selangor,26,25.1
2018,Total,Terengganu,470.3,447.8
2018,UPSR/UPSRA or equivalent,Terengganu,28.8,28
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,45.1,42.8
2018,SPM or equivalent,Terengganu,206.5,197.6
2018,STPM or equivalent,Terengganu,16.3,15.8
2018,Certificate,Terengganu,25.8,24.1
2018,Diploma,Terengganu,51.6,47.3
2018,Degree,Terengganu,58.4,54.6
2018,Religious certificate,Terengganu,-,-
2018,No certificate,Terengganu,24.2,24.1
2018,Not applicable,Terengganu,13.6,13.5
2018,Total,Sabah,"1,937.60","1,825.50"
2018,UPSR/UPSRA or equivalent,Sabah,372.4,357.5
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,230.5,220.2
2018,SPM or equivalent,Sabah,559.3,520.5
2018,STPM or equivalent,Sabah,71.7,66.6
2018,Certificate,Sabah,22.8,20.2
2018,Diploma,Sabah,102,89.2
2018,Degree,Sabah,125.9,118.6
2018,Religious certificate,Sabah,-,-
2018,No certificate,Sabah,243.4,236.2
2018,Not applicable,Sabah,209.4,196.3
2018,Total,Sarawak,"1,316.70","1,274.40"
2018,UPSR/UPSRA or equivalent,Sarawak,251.8,248.2
2018,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,187.6,183.9
2018,SPM or equivalent,Sarawak,486.9,466.5
2018,STPM or equivalent,Sarawak,47.5,45.7
2018,Certificate,Sarawak,27,25.2
2018,Diploma,Sarawak,85.9,80.7
2018,Degree,Sarawak,117.2,112.3
2018,Religious certificate,Sarawak,-,-
2018,No certificate,Sarawak,61.8,61.6
2018,Not applicable,Sarawak,50.9,50.3
2018,Total,W.P. Kuala Lumpur,844.9,824.4
2018,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,46.5,45.9
2018,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Kuala Lumpur,79,76.6
2018,SPM or equivalent,W.P. Kuala Lumpur,320,311
2018,STPM or equivalent,W.P. Kuala Lumpur,18.2,17.7
2018,Certificate,W.P. Kuala Lumpur,12.6,12.2
2018,Diploma,W.P. Kuala Lumpur,151.8,149.1
2018,Degree,W.P. Kuala Lumpur,198.8,194.3
2018,Religious certificate,W.P. Kuala Lumpur,-,-
2018,No certificate,W.P. Kuala Lumpur,12.5,12.5
2018,Not applicable,W.P. Kuala Lumpur,5.4,5
2018,Total,W.P. Labuan,44.6,41.5
2018,UPSR/UPSRA or equivalent,W.P. Labuan,4.2,3.7
2018,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Labuan,5.1,4.7
2018,SPM or equivalent,W.P. Labuan,19.6,18.4
2018,STPM or equivalent,W.P. Labuan,2.5,2.2
2018,Certificate,W.P. Labuan,2,1.9
2018,Diploma,W.P. Labuan,5,4.7
2018,Degree,W.P. Labuan,4,3.8
2018,Religious certificate,W.P. Labuan,-, -
2018,No certificate,W.P. Labuan,1.1,1
2018,Not applicable,W.P. Labuan,1.1,1
2018,Total,W.P. Putrajaya,38.9,38.4
2018,UPSR/UPSRA or equivalent,W.P. Putrajaya,0.4,0.4
2018,PT3/PMR/SRP/LCE/SRA or equivalent,W.P. Putrajaya,1.7,1.7
2018,SPM or equivalent,W.P. Putrajaya,11.4,11.2
2018,STPM or equivalent,W.P. Putrajaya,1.6,1.6
2018,Certificate,W.P. Putrajaya,1.3,1.3
2018,Diploma,W.P. Putrajaya,9.7,9.6
2018,Degree,W.P. Putrajaya,12.7,12.6
2018,Religious certificate,W.P. Putrajaya,,
2018,No certificate,W.P. Putrajaya,0,0
2018,Not applicable,W.P. Putrajaya,0,0
2019,Total,Malaysia,"15,581.60","15,073.40"
2019,UPSR/UPSRA or equivalent,Malaysia,"1,709.60","1,673.60"
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Malaysia,"1,853.40","1,805.80"
2019,SPM or equivalent,Malaysia,"6,413.20","6,195.10"
2019,STPM or equivalent,Malaysia,474.7,455.5
2019,Certificate,Malaysia,386.7,370.8
2019,Diploma,Malaysia,"1,590.20","1,520.20"
2019,Degree,Malaysia,"2,106.90","2,033.50"
2019,Religious certificate,Malaysia,-,-
2019,No certificate,Malaysia,595.4,579.9
2019,Not applicable,Malaysia,451.4,439.1
2019,Total,Johor,"1,805.70","1,756.10"
2019,UPSR/UPSRA or equivalent,Johor,231.6,227.5
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Johor,226.6,221.9
2019,SPM or equivalent,Johor,840.8,816.1
2019,STPM or equivalent,Johor,44.4,43.2
2019,Certificate,Johor,45.7,44
2019,Diploma,Johor,169.4,164
2019,Degree,Johor,174.3,167.8
2019,Religious certificate,Johor,-,-
2019,No certificate,Johor,47.9,47.2
2019,Not applicable,Johor,25,24.5
2019,Total,Kedah,950,923.6
2019,UPSR/UPSRA or equivalent,Kedah,92.7,91.1
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Kedah,134.9,132.7
2019,SPM or equivalent,Kedah,441.3,429.8
2019,STPM or equivalent,Kedah,29.2,28.2
2019,Certificate,Kedah,25.9,24.6
2019,Diploma,Kedah,87.5,83.8
2019,Degree,Kedah,98.9,94.6
2019,Religious certificate,Kedah,-,-
2019,No certificate,Kedah,23.8,23.5
2019,Not applicable,Kedah,15.7,15.4
2019,Total,Kelantan,710.5,682.4
2019,UPSR/UPSRA or equivalent,Kelantan,40.5,40.3
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Kelantan,84.9,83.6
2019,SPM or equivalent,Kelantan,324.7,312.8
2019,STPM or equivalent,Kelantan,34.7,32.9
2019,Certificate,Kelantan,19.4,18.2
2019,Diploma,Kelantan,64.7,60.2
2019,Degree,Kelantan,87.8,81.4
2019,Religious certificate,Kelantan,-,-
2019,No certificate,Kelantan,27.8,26.9
2019,Not applicable,Kelantan,26.2,26
2019,Total,Melaka,432.9,428.3
2019,UPSR/UPSRA or equivalent,Melaka,30.3,29.9
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Melaka,50.9,50.6
2019,SPM or equivalent,Melaka,186.6,185.1
2019,STPM or equivalent,Melaka,11.1,11
2019,Certificate,Melaka,18.8,18.7
2019,Diploma,Melaka,60.3,59.2
2019,Degree,Melaka,61.8,60.8
2019,Religious certificate,Melaka,-,-
2019,No certificate,Melaka,10.2,10.2
2019,Not applicable,Melaka,2.8,2.8
2019,Total,Negeri Sembilan,497.8,482.5
2019,UPSR/UPSRA or equivalent,Negeri Sembilan,47.3,46.4
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Negeri Sembilan,71.7,69.7
2019,SPM or equivalent,Negeri Sembilan,209.7,203.6
2019,STPM or equivalent,Negeri Sembilan,11.6,11.5
2019,Certificate,Negeri Sembilan,16.9,16.4
2019,Diploma,Negeri Sembilan,59.9,57.9
2019,Degree,Negeri Sembilan,65.5,62.3
2019,Religious certificate,Negeri Sembilan,-,-
2019,No certificate,Negeri Sembilan,11.1,10.6
2019,Not applicable,Negeri Sembilan,4.1,4.1
2019,Total,Pahang,741,719.5
2019,UPSR/UPSRA or equivalent,Pahang,92.7,91.9
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Pahang,99.1,95.5
2019,SPM or equivalent,Pahang,320.9,312.6
2019,STPM or equivalent,Pahang,20.5,19.8
2019,Certificate,Pahang,23.2,22.9
2019,Diploma,Pahang,70.8,66.5
2019,Degree,Pahang,76.4,73.5
2019,Religious certificate,Pahang,-,-
2019,No certificate,Pahang,25.3,24.9
2019,Not applicable,Pahang,11.9,11.9
2019,Total,Pulau Pinang,852.3,835.6
2019,UPSR/UPSRA or equivalent,Pulau Pinang,69.9,69.5
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Pulau Pinang,109.6,107.3
2019,SPM or equivalent,Pulau Pinang,356.6,348.3
2019,STPM or equivalent,Pulau Pinang,26.2,25.8
2019,Certificate,Pulau Pinang,23.3,22.6
2019,Diploma,Pulau Pinang,85.5,83.7
2019,Degree,Pulau Pinang,154.1,151.5
2019,Religious certificate,Pulau Pinang,-,-
2019,No certificate,Pulau Pinang,22.2,22.1
2019,Not applicable,Pulau Pinang,4.9,4.9
2019,Total,Perak,"1,080.30","1,043.70"
2019,UPSR/UPSRA or equivalent,Perak,118.3,116.6
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Perak,145.5,141.2
2019,SPM or equivalent,Perak,485.2,468.5
2019,STPM or equivalent,Perak,30.4,29.1
2019,Certificate,Perak,30.5,29.8
2019,Diploma,Perak,104.6,100.2
2019,Degree,Perak,111.4,104.7
2019,Religious certificate,Perak,-,-
2019,No certificate,Perak,40,39.6
2019,Not applicable,Perak,14.4,14
2019,Total,Perlis,112.2,108.5
2019,UPSR/UPSRA or equivalent,Perlis,8.2,7.8
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Perlis,12.4,12.1
2019,SPM or equivalent,Perlis,50.5,49.5
2019,STPM or equivalent,Perlis,5.6,5.4
2019,Certificate,Perlis,5.1,4.9
2019,Diploma,Perlis,11.2,10.4
2019,Degree,Perlis,14.2,13.3
2019,Religious certificate,Perlis,-,-
2019,No certificate,Perlis,4,3.9
2019,Not applicable,Perlis,1.1,1.1
2019,Total,Selangor,"3,592.90","3,489.50"
2019,UPSR/UPSRA or equivalent,Selangor,279.1,271.6
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Selangor,331.2,323.6
2019,SPM or equivalent,Selangor,"1,515.80","1,469.30"
2019,STPM or equivalent,Selangor,94.4,91.9
2019,Certificate,Selangor,93.1,90.3
2019,Diploma,Selangor,459.6,443.7
2019,Degree,Selangor,740.8,721
2019,Religious certificate,Selangor,-,-
2019,No certificate,Selangor,45.7,45.2
2019,Not applicable,Selangor,33.1,32.9
2019,Total,Terengganu,488.2,471
2019,UPSR/UPSRA or equivalent,Terengganu,31,30
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Terengganu,48.7,47.4
2019,SPM or equivalent,Terengganu,211,203.7
2019,STPM or equivalent,Terengganu,17,16.5
2019,Certificate,Terengganu,25.9,24.8
2019,Diploma,Terengganu,56.4,54.2
2019,Degree,Terengganu,61.9,58.5
2019,Religious certificate,Terengganu,-,-
2019,No certificate,Terengganu,23.6,23.2
2019,Not applicable,Terengganu,12.7,12.7
2019,Total,Sabah,"2,025.70","1,908.60"
2019,UPSR/UPSRA or equivalent,Sabah,390.1,377.7
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Sabah,238.9,228.1
2019,SPM or equivalent,Sabah,569.2,525.4
2019,STPM or equivalent,Sabah,75.1,67.5
2019,Certificate,Sabah,20.9,18.2
2019,Diploma,Sabah,114.7,101.7
2019,Degree,Sabah,131.8,124.5
2019,Religious certificate,Sabah,-,-
2019,No certificate,Sabah,241.7,231.5
2019,Not applicable,Sabah,243.4,234
2019,Total,Sarawak,"1,346.80","1,304.70"
2019,UPSR/UPSRA or equivalent,Sarawak,225.7,222
2019,PT3/PMR/SRP/LCE/SRA or equivalent,Sarawak,207.3,203.3
2019,SPM or equivalent,Sarawak,514.1,495.6
2019,STPM or equivalent,Sarawak,51,49.2
2019,Certificate,Sarawak,24.8,22.6
2019,Diploma,Sarawak,98.6,92.6
2019,Degree,Sarawak,120.8,115.6
2019,Religious certificate,Sarawak,-,-
2019,No certificate,Sarawak,57.2,56.6
2019,Not applicable,Sarawak,47.5,47.2
2019,Total,W.P. Kuala Lumpur,863.4,841
2019,UPSR/UPSRA or equivalent,W.P. Kuala Lumpur,47.9,47.1
